County,Date,DailyCount,DailyDelta,LastUpdateDate
Bosque,2020-03-20,0,0,2020-08-09
Bosque,2020-03-21,0,0,2020-08-09
Bosque,2020-03-22,0,0,2020-08-09
Bosque,2020-03-23,0,0,2020-08-09
Bosque,2020-03-24,0,0,2020-08-09
Bosque,2020-03-25,0,0,2020-08-09
Bosque,2020-03-26,0,0,2020-08-09
Bosque,2020-03-27,0,0,2020-08-09
Bosque,2020-03-28,0,0,2020-08-09
Bosque,2020-03-29,0,0,2020-08-09
Bosque,2020-03-30,0,0,2020-08-09
Bosque,2020-03-31,0,0,2020-08-09
Bosque,2020-04-01,0,0,2020-08-09
Bosque,2020-04-02,0,0,2020-08-09
Bosque,2020-04-03,0,0,2020-08-09
Bosque,2020-04-04,0,0,2020-08-09
Bosque,2020-04-05,0,0,2020-08-09
Bosque,2020-04-06,0,0,2020-08-09
Bosque,2020-04-07,0,0,2020-08-09
Bosque,2020-04-08,0,0,2020-08-09
Bosque,2020-04-09,0,0,2020-08-09
Bosque,2020-04-10,0,0,2020-08-09
Bosque,2020-04-11,0,0,2020-08-09
Bosque,2020-04-12,0,0,2020-08-09
Bosque,2020-04-13,0,0,2020-08-09
Bosque,2020-04-14,0,0,2020-08-09
Bosque,2020-04-15,0,0,2020-08-09
Bosque,2020-04-16,0,0,2020-08-09
Bosque,2020-04-17,0,0,2020-08-09
Bosque,2020-04-18,0,0,2020-08-09
Bosque,2020-04-19,0,0,2020-08-09
Bosque,2020-04-20,0,0,2020-08-09
Bosque,2020-04-21,0,0,2020-08-09
Bosque,2020-04-22,0,0,2020-08-09
Bosque,2020-04-23,0,0,2020-08-09
Bosque,2020-04-24,0,0,2020-08-09
Bosque,2020-04-25,0,0,2020-08-09
Bosque,2020-04-26,0,0,2020-08-09
Bosque,2020-04-27,0,0,2020-08-09
Bosque,2020-04-28,0,0,2020-08-09
Bosque,2020-04-29,0,0,2020-08-09
Bosque,2020-04-30,0,0,2020-08-09
Bosque,2020-05-01,0,0,2020-08-09
Bosque,2020-05-02,0,0,2020-08-09
Bosque,2020-05-03,0,0,2020-08-09
Bosque,2020-05-04,0,0,2020-08-09
Bosque,2020-05-05,0,0,2020-08-09
Bosque,2020-05-06,0,0,2020-08-09
Bosque,2020-05-07,0,0,2020-08-09
Bosque,2020-05-08,0,0,2020-08-09
Bosque,2020-05-09,0,0,2020-08-09
Bosque,2020-05-10,0,0,2020-08-09
Bosque,2020-05-11,0,0,2020-08-09
Bosque,2020-05-12,0,0,2020-08-09
Bosque,2020-05-13,0,0,2020-08-09
Bosque,2020-05-14,0,0,2020-08-09
Bosque,2020-05-15,0,0,2020-08-09
Bosque,2020-05-16,0,0,2020-08-09
Bosque,2020-05-17,0,0,2020-08-09
Bosque,2020-05-18,0,0,2020-08-09
Bosque,2020-05-19,0,0,2020-08-09
Bosque,2020-05-20,0,0,2020-08-09
Bosque,2020-05-21,0,0,2020-08-09
Bosque,2020-05-22,0,0,2020-08-09
Bosque,2020-05-23,0,0,2020-08-09
Bosque,2020-05-24,0,0,2020-08-09
Bosque,2020-05-25,0,0,2020-08-09
Bosque,2020-05-26,0,0,2020-08-09
Bosque,2020-05-27,0,0,2020-08-09
Bosque,2020-05-28,0,0,2020-08-09
Bosque,2020-05-29,0,0,2020-08-09
Bosque,2020-05-30,0,0,2020-08-09
Bosque,2020-05-31,0,0,2020-08-09
Bosque,2020-06-01,0,0,2020-08-09
Bosque,2020-06-02,0,0,2020-08-09
Bosque,2020-06-03,0,0,2020-08-09
Bosque,2020-06-04,0,0,2020-08-09
Bosque,2020-06-05,0,0,2020-08-09
Bosque,2020-06-06,0,0,2020-08-09
Bosque,2020-06-07,0,0,2020-08-09
Bosque,2020-06-08,0,0,2020-08-09
Bosque,2020-06-09,0,0,2020-08-09
Bosque,2020-06-10,0,0,2020-08-09
Bosque,2020-06-11,0,0,2020-08-09
Bosque,2020-06-12,0,0,2020-08-09
Bosque,2020-06-13,0,0,2020-08-09
Bosque,2020-06-14,0,0,2020-08-09
Bosque,2020-06-15,0,0,2020-08-09
Bosque,2020-06-16,0,0,2020-08-09
Bosque,2020-06-17,0,0,2020-08-09
Bosque,2020-06-18,0,0,2020-08-09
Bosque,2020-06-19,0,0,2020-08-09
Bosque,2020-06-20,0,0,2020-08-09
Bosque,2020-06-21,0,0,2020-08-09
Bosque,2020-06-22,0,0,2020-08-09
Bosque,2020-06-23,0,0,2020-08-09
Bosque,2020-06-24,0,0,2020-08-09
Bosque,2020-06-25,0,0,2020-08-09
Bosque,2020-06-26,0,0,2020-08-09
Bosque,2020-06-27,0,0,2020-08-09
Bosque,2020-06-28,0,0,2020-08-09
Bosque,2020-06-29,0,0,2020-08-09
Bosque,2020-06-30,0,0,2020-08-09
Bosque,2020-07-01,0,0,2020-08-09
Bosque,2020-07-02,0,0,2020-08-09
Bosque,2020-07-03,0,0,2020-08-09
Bosque,2020-07-04,0,0,2020-08-09
Bosque,2020-07-05,0,0,2020-08-09
Bosque,2020-07-06,0,0,2020-08-09
Bosque,2020-07-07,0,0,2020-08-09
Bosque,2020-07-08,0,0,2020-08-09
Bosque,2020-07-09,0,0,2020-08-09
Bosque,2020-07-10,0,0,2020-08-09
Bosque,2020-07-11,0,0,2020-08-09
Bosque,2020-07-12,0,0,2020-08-09
Bosque,2020-07-13,1,1,2020-08-09
Bosque,2020-07-14,1,0,2020-08-09
Bosque,2020-07-15,1,0,2020-08-09
Bosque,2020-07-16,1,0,2020-08-09
Bosque,2020-07-17,1,0,2020-08-09
Bosque,2020-07-18,1,0,2020-08-09
Bosque,2020-07-19,1,0,2020-08-09
Bosque,2020-07-20,1,0,2020-08-09
Bosque,2020-07-21,2,1,2020-08-09
Bosque,2020-07-22,2,0,2020-08-09
Bosque,2020-07-23,2,0,2020-08-09
Bosque,2020-07-24,2,0,2020-08-09
Bosque,2020-07-25,2,0,2020-08-09
Bosque,2020-07-26,2,0,2020-08-09
Bosque,2020-07-27,2,0,2020-08-09
Bosque,2020-07-28,2,0,2020-08-09
Bosque,2020-07-29,2,0,2020-08-09
Bosque,2020-07-30,2,0,2020-08-09
Bosque,2020-07-31,2,0,2020-08-09
Bosque,2020-08-01,2,0,2020-08-09
Bosque,2020-08-02,2,0,2020-08-09
Bosque,2020-08-03,2,0,2020-08-09
Bosque,2020-08-04,2,0,2020-08-09
Bosque,2020-08-05,2,0,2020-08-09
Bosque,2020-08-06,2,0,2020-08-09
Bosque,2020-08-07,2,0,2020-08-09
Bowie,2020-03-07,0,,2020-08-09
Bowie,2020-03-08,0,0,2020-08-09
Bowie,2020-03-09,0,0,2020-08-09
Bowie,2020-03-10,0,0,2020-08-09
Bowie,2020-03-11,0,0,2020-08-09
Bowie,2020-03-12,0,0,2020-08-09
Bowie,2020-03-13,0,0,2020-08-09
Bowie,2020-03-14,0,0,2020-08-09
Bowie,2020-03-15,0,0,2020-08-09
Bowie,2020-03-16,0,0,2020-08-09
Bowie,2020-03-17,0,0,2020-08-09
Bowie,2020-03-18,0,0,2020-08-09
Bowie,2020-03-19,0,0,2020-08-09
Bowie,2020-03-20,0,0,2020-08-09
Bowie,2020-03-21,0,0,2020-08-09
Bowie,2020-03-22,0,0,2020-08-09
Bowie,2020-03-23,0,0,2020-08-09
Bowie,2020-03-24,0,0,2020-08-09
Bowie,2020-03-25,0,0,2020-08-09
Bowie,2020-03-26,0,0,2020-08-09
Bowie,2020-03-27,0,0,2020-08-09
Bowie,2020-03-28,1,1,2020-08-09
Bowie,2020-03-29,1,0,2020-08-09
Bowie,2020-03-30,1,0,2020-08-09
Bowie,2020-03-31,1,0,2020-08-09
Bowie,2020-04-01,1,0,2020-08-09
Bowie,2020-04-02,1,0,2020-08-09
Bowie,2020-04-03,1,0,2020-08-09
Bowie,2020-04-04,1,0,2020-08-09
Bowie,2020-04-05,1,0,2020-08-09
Bowie,2020-04-06,3,2,2020-08-09
Bowie,2020-04-07,3,0,2020-08-09
Bowie,2020-04-08,4,1,2020-08-09
Bowie,2020-04-09,4,0,2020-08-09
Bowie,2020-04-10,5,1,2020-08-09
Bowie,2020-04-11,5,0,2020-08-09
Bowie,2020-04-12,5,0,2020-08-09
Bowie,2020-04-13,5,0,2020-08-09
Bowie,2020-04-14,6,1,2020-08-09
Bowie,2020-04-15,6,0,2020-08-09
Bowie,2020-04-16,6,0,2020-08-09
Bowie,2020-04-17,6,0,2020-08-09
Bowie,2020-04-18,6,0,2020-08-09
Bowie,2020-04-19,6,0,2020-08-09
Bowie,2020-04-20,7,1,2020-08-09
Bowie,2020-04-21,7,0,2020-08-09
Bowie,2020-04-22,8,1,2020-08-09
Bowie,2020-04-23,9,1,2020-08-09
Bowie,2020-04-24,9,0,2020-08-09
Bowie,2020-04-25,9,0,2020-08-09
Bowie,2020-04-26,10,1,2020-08-09
Bowie,2020-04-27,10,0,2020-08-09
Bowie,2020-04-28,10,0,2020-08-09
Bowie,2020-04-29,11,1,2020-08-09
Bowie,2020-04-30,11,0,2020-08-09
Bowie,2020-05-01,11,0,2020-08-09
Bowie,2020-05-02,13,2,2020-08-09
Bowie,2020-05-03,14,1,2020-08-09
Bowie,2020-05-04,14,0,2020-08-09
Bowie,2020-05-05,14,0,2020-08-09
Bowie,2020-05-06,15,1,2020-08-09
Bowie,2020-05-07,15,0,2020-08-09
Bowie,2020-05-08,15,0,2020-08-09
Bowie,2020-05-09,16,1,2020-08-09
Bowie,2020-05-10,16,0,2020-08-09
Bowie,2020-05-11,16,0,2020-08-09
Bowie,2020-05-12,16,0,2020-08-09
Bowie,2020-05-13,16,0,2020-08-09
Bowie,2020-05-14,16,0,2020-08-09
Bowie,2020-05-15,16,0,2020-08-09
Bowie,2020-05-16,16,0,2020-08-09
Bowie,2020-05-17,16,0,2020-08-09
Bowie,2020-05-18,16,0,2020-08-09
Bowie,2020-05-19,16,0,2020-08-09
Bowie,2020-05-20,16,0,2020-08-09
Bowie,2020-05-21,16,0,2020-08-09
Bowie,2020-05-22,16,0,2020-08-09
Bowie,2020-05-23,16,0,2020-08-09
Bowie,2020-05-24,16,0,2020-08-09
Bowie,2020-05-25,16,0,2020-08-09
Bowie,2020-05-26,16,0,2020-08-09
Bowie,2020-05-27,16,0,2020-08-09
Bowie,2020-05-28,16,0,2020-08-09
Bowie,2020-05-29,16,0,2020-08-09
Bowie,2020-05-30,16,0,2020-08-09
Bowie,2020-05-31,16,0,2020-08-09
Bowie,2020-06-01,16,0,2020-08-09
Bowie,2020-06-02,16,0,2020-08-09
Bowie,2020-06-03,16,0,2020-08-09
Bowie,2020-06-04,16,0,2020-08-09
Bowie,2020-06-05,16,0,2020-08-09
Bowie,2020-06-06,16,0,2020-08-09
Bowie,2020-06-07,16,0,2020-08-09
Bowie,2020-06-08,16,0,2020-08-09
Bowie,2020-06-09,16,0,2020-08-09
Bowie,2020-06-10,16,0,2020-08-09
Bowie,2020-06-11,16,0,2020-08-09
Bowie,2020-06-12,16,0,2020-08-09
Bowie,2020-06-13,17,1,2020-08-09
Bowie,2020-06-14,18,1,2020-08-09
Bowie,2020-06-15,18,0,2020-08-09
Bowie,2020-06-16,18,0,2020-08-09
Bowie,2020-06-17,18,0,2020-08-09
Bowie,2020-06-18,18,0,2020-08-09
Bowie,2020-06-19,19,1,2020-08-09
Bowie,2020-06-20,19,0,2020-08-09
Bowie,2020-06-21,19,0,2020-08-09
Bowie,2020-06-22,19,0,2020-08-09
Bowie,2020-06-23,19,0,2020-08-09
Bowie,2020-06-24,20,1,2020-08-09
Bowie,2020-06-25,20,0,2020-08-09
Bowie,2020-06-26,20,0,2020-08-09
Bowie,2020-06-27,20,0,2020-08-09
Bowie,2020-06-28,20,0,2020-08-09
Bowie,2020-06-29,20,0,2020-08-09
Bowie,2020-06-30,20,0,2020-08-09
Bowie,2020-07-01,22,2,2020-08-09
Bowie,2020-07-02,24,2,2020-08-09
Bowie,2020-07-03,24,0,2020-08-09
Bowie,2020-07-04,24,0,2020-08-09
Bowie,2020-07-05,24,0,2020-08-09
Bowie,2020-07-06,24,0,2020-08-09
Bowie,2020-07-07,24,0,2020-08-09
Bowie,2020-07-08,24,0,2020-08-09
Bowie,2020-07-09,24,0,2020-08-09
Bowie,2020-07-10,25,1,2020-08-09
Bowie,2020-07-11,25,0,2020-08-09
Bowie,2020-07-12,25,0,2020-08-09
Bowie,2020-07-13,25,0,2020-08-09
Bowie,2020-07-14,25,0,2020-08-09
Bowie,2020-07-15,25,0,2020-08-09
Bowie,2020-07-16,26,1,2020-08-09
Bowie,2020-07-17,26,0,2020-08-09
Bowie,2020-07-18,26,0,2020-08-09
Bowie,2020-07-19,26,0,2020-08-09
Bowie,2020-07-20,27,1,2020-08-09
Bowie,2020-07-21,28,1,2020-08-09
Bowie,2020-07-22,28,0,2020-08-09
Bowie,2020-07-23,30,2,2020-08-09
Bowie,2020-07-24,31,1,2020-08-09
Bowie,2020-07-25,31,0,2020-08-09
Bowie,2020-07-26,31,0,2020-08-09
Bowie,2020-07-27,32,1,2020-08-09
Bowie,2020-07-28,32,0,2020-08-09
Bowie,2020-07-29,32,0,2020-08-09
Bowie,2020-07-30,32,0,2020-08-09
Bowie,2020-07-31,32,0,2020-08-09
Bowie,2020-08-01,32,0,2020-08-09
Bowie,2020-08-02,32,0,2020-08-09
Bowie,2020-08-03,32,0,2020-08-09
Bowie,2020-08-04,32,0,2020-08-09
Bowie,2020-08-05,32,0,2020-08-09
Bowie,2020-08-06,32,0,2020-08-09
Bowie,2020-08-07,32,0,2020-08-09
Brazoria,2020-03-07,0,,2020-08-09
Brazoria,2020-03-08,0,0,2020-08-09
Brazoria,2020-03-09,0,0,2020-08-09
Brazoria,2020-03-10,0,0,2020-08-09
Brazoria,2020-03-11,0,0,2020-08-09
Brazoria,2020-03-12,0,0,2020-08-09
Brazoria,2020-03-13,0,0,2020-08-09
Brazoria,2020-03-14,0,0,2020-08-09
Brazoria,2020-03-15,0,0,2020-08-09
Brazoria,2020-03-16,0,0,2020-08-09
Brazoria,2020-03-17,0,0,2020-08-09
Brazoria,2020-03-18,0,0,2020-08-09
Brazoria,2020-03-19,0,0,2020-08-09
Brazoria,2020-03-20,0,0,2020-08-09
Brazoria,2020-03-21,0,0,2020-08-09
Brazoria,2020-03-22,0,0,2020-08-09
Brazoria,2020-03-23,0,0,2020-08-09
Brazoria,2020-03-24,0,0,2020-08-09
Brazoria,2020-03-25,0,0,2020-08-09
Brazoria,2020-03-26,0,0,2020-08-09
Brazoria,2020-03-27,0,0,2020-08-09
Brazoria,2020-03-28,0,0,2020-08-09
Brazoria,2020-03-29,1,1,2020-08-09
Brazoria,2020-03-30,1,0,2020-08-09
Brazoria,2020-03-31,1,0,2020-08-09
Brazoria,2020-04-01,1,0,2020-08-09
Brazoria,2020-04-02,1,0,2020-08-09
Brazoria,2020-04-03,1,0,2020-08-09
Brazoria,2020-04-04,1,0,2020-08-09
Brazoria,2020-04-05,1,0,2020-08-09
Brazoria,2020-04-06,3,2,2020-08-09
Brazoria,2020-04-07,3,0,2020-08-09
Brazoria,2020-04-08,3,0,2020-08-09
Brazoria,2020-04-09,3,0,2020-08-09
Brazoria,2020-04-10,4,1,2020-08-09
Brazoria,2020-04-11,4,0,2020-08-09
Brazoria,2020-04-12,5,1,2020-08-09
Brazoria,2020-04-13,5,0,2020-08-09
Brazoria,2020-04-14,5,0,2020-08-09
Brazoria,2020-04-15,5,0,2020-08-09
Brazoria,2020-04-16,5,0,2020-08-09
Brazoria,2020-04-17,5,0,2020-08-09
Brazoria,2020-04-18,5,0,2020-08-09
Brazoria,2020-04-19,5,0,2020-08-09
Brazoria,2020-04-20,5,0,2020-08-09
Brazoria,2020-04-21,5,0,2020-08-09
Brazoria,2020-04-22,5,0,2020-08-09
Brazoria,2020-04-23,6,1,2020-08-09
Brazoria,2020-04-24,8,2,2020-08-09
Brazoria,2020-04-25,8,0,2020-08-09
Brazoria,2020-04-26,9,1,2020-08-09
Brazoria,2020-04-27,9,0,2020-08-09
Brazoria,2020-04-28,9,0,2020-08-09
Brazoria,2020-04-29,9,0,2020-08-09
Brazoria,2020-04-30,10,1,2020-08-09
Brazoria,2020-05-01,10,0,2020-08-09
Brazoria,2020-05-02,11,1,2020-08-09
Brazoria,2020-05-03,11,0,2020-08-09
Brazoria,2020-05-04,13,2,2020-08-09
Brazoria,2020-05-05,14,1,2020-08-09
Brazoria,2020-05-06,14,0,2020-08-09
Brazoria,2020-05-07,14,0,2020-08-09
Brazoria,2020-05-08,14,0,2020-08-09
Brazoria,2020-05-09,15,1,2020-08-09
Brazoria,2020-05-10,16,1,2020-08-09
Brazoria,2020-05-11,16,0,2020-08-09
Brazoria,2020-05-12,16,0,2020-08-09
Brazoria,2020-05-13,16,0,2020-08-09
Brazoria,2020-05-14,16,0,2020-08-09
Brazoria,2020-05-15,17,1,2020-08-09
Brazoria,2020-05-16,18,1,2020-08-09
Brazoria,2020-05-17,18,0,2020-08-09
Brazoria,2020-05-18,18,0,2020-08-09
Brazoria,2020-05-19,18,0,2020-08-09
Brazoria,2020-05-20,18,0,2020-08-09
Brazoria,2020-05-21,19,1,2020-08-09
Brazoria,2020-05-22,19,0,2020-08-09
Brazoria,2020-05-23,19,0,2020-08-09
Brazoria,2020-05-24,19,0,2020-08-09
Brazoria,2020-05-25,20,1,2020-08-09
Brazoria,2020-05-26,20,0,2020-08-09
Brazoria,2020-05-27,20,0,2020-08-09
Brazoria,2020-05-28,20,0,2020-08-09
Brazoria,2020-05-29,20,0,2020-08-09
Brazoria,2020-05-30,20,0,2020-08-09
Brazoria,2020-05-31,21,1,2020-08-09
Brazoria,2020-06-01,21,0,2020-08-09
Brazoria,2020-06-02,21,0,2020-08-09
Brazoria,2020-06-03,22,1,2020-08-09
Brazoria,2020-06-04,22,0,2020-08-09
Brazoria,2020-06-05,22,0,2020-08-09
Brazoria,2020-06-06,23,1,2020-08-09
Brazoria,2020-06-07,23,0,2020-08-09
Brazoria,2020-06-08,23,0,2020-08-09
Brazoria,2020-06-09,23,0,2020-08-09
Brazoria,2020-06-10,23,0,2020-08-09
Brazoria,2020-06-11,24,1,2020-08-09
Brazoria,2020-06-12,24,0,2020-08-09
Brazoria,2020-06-13,24,0,2020-08-09
Brazoria,2020-06-14,25,1,2020-08-09
Brazoria,2020-06-15,25,0,2020-08-09
Brazoria,2020-06-16,25,0,2020-08-09
Brazoria,2020-06-17,26,1,2020-08-09
Brazoria,2020-06-18,26,0,2020-08-09
Brazoria,2020-06-19,26,0,2020-08-09
Brazoria,2020-06-20,26,0,2020-08-09
Brazoria,2020-06-21,27,1,2020-08-09
Brazoria,2020-06-22,28,1,2020-08-09
Brazoria,2020-06-23,28,0,2020-08-09
Brazoria,2020-06-24,29,1,2020-08-09
Brazoria,2020-06-25,29,0,2020-08-09
Brazoria,2020-06-26,29,0,2020-08-09
Brazoria,2020-06-27,29,0,2020-08-09
Brazoria,2020-06-28,31,2,2020-08-09
Brazoria,2020-06-29,31,0,2020-08-09
Brazoria,2020-06-30,33,2,2020-08-09
Brazoria,2020-07-01,33,0,2020-08-09
Brazoria,2020-07-02,33,0,2020-08-09
Brazoria,2020-07-03,34,1,2020-08-09
Brazoria,2020-07-04,36,2,2020-08-09
Brazoria,2020-07-05,38,2,2020-08-09
Brazoria,2020-07-06,38,0,2020-08-09
Brazoria,2020-07-07,38,0,2020-08-09
Brazoria,2020-07-08,39,1,2020-08-09
Brazoria,2020-07-09,41,2,2020-08-09
Brazoria,2020-07-10,45,4,2020-08-09
Brazoria,2020-07-11,47,2,2020-08-09
Brazoria,2020-07-12,48,1,2020-08-09
Brazoria,2020-07-13,50,2,2020-08-09
Brazoria,2020-07-14,51,1,2020-08-09
Brazoria,2020-07-15,53,2,2020-08-09
Brazoria,2020-07-16,58,5,2020-08-09
Brazoria,2020-07-17,58,0,2020-08-09
Brazoria,2020-07-18,58,0,2020-08-09
Brazoria,2020-07-19,59,1,2020-08-09
Brazoria,2020-07-20,61,2,2020-08-09
Brazoria,2020-07-21,63,2,2020-08-09
Brazoria,2020-07-22,65,2,2020-08-09
Brazoria,2020-07-23,70,5,2020-08-09
Brazoria,2020-07-24,75,5,2020-08-09
Brazoria,2020-07-25,78,3,2020-08-09
Brazoria,2020-07-26,79,1,2020-08-09
Brazoria,2020-07-27,81,2,2020-08-09
Brazoria,2020-07-28,84,3,2020-08-09
Brazoria,2020-07-29,86,2,2020-08-09
Brazoria,2020-07-30,88,2,2020-08-09
Brazoria,2020-07-31,89,1,2020-08-09
Brazoria,2020-08-01,90,1,2020-08-09
Brazoria,2020-08-02,90,0,2020-08-09
Brazoria,2020-08-03,90,0,2020-08-09
Brazoria,2020-08-04,90,0,2020-08-09
Brazoria,2020-08-05,92,2,2020-08-09
Brazoria,2020-08-06,92,0,2020-08-09
Brazoria,2020-08-07,92,0,2020-08-09
Brazos,2020-03-07,0,,2020-08-09
Brazos,2020-03-08,0,0,2020-08-09
Brazos,2020-03-09,0,0,2020-08-09
Brazos,2020-03-10,0,0,2020-08-09
Brazos,2020-03-11,0,0,2020-08-09
Brazos,2020-03-12,0,0,2020-08-09
Brazos,2020-03-13,0,0,2020-08-09
Brazos,2020-03-14,0,0,2020-08-09
Brazos,2020-03-15,0,0,2020-08-09
Brazos,2020-03-16,0,0,2020-08-09
Brazos,2020-03-17,0,0,2020-08-09
Brazos,2020-03-18,0,0,2020-08-09
Brazos,2020-03-19,0,0,2020-08-09
Brazos,2020-03-20,0,0,2020-08-09
Brazos,2020-03-21,0,0,2020-08-09
Brazos,2020-03-22,0,0,2020-08-09
Brazos,2020-03-23,0,0,2020-08-09
Brazos,2020-03-24,0,0,2020-08-09
Brazos,2020-03-25,0,0,2020-08-09
Brazos,2020-03-26,0,0,2020-08-09
Brazos,2020-03-27,0,0,2020-08-09
Brazos,2020-03-28,2,2,2020-08-09
Brazos,2020-03-29,2,0,2020-08-09
Brazos,2020-03-30,2,0,2020-08-09
Brazos,2020-03-31,3,1,2020-08-09
Brazos,2020-04-01,3,0,2020-08-09
Brazos,2020-04-02,5,2,2020-08-09
Brazos,2020-04-03,5,0,2020-08-09
Brazos,2020-04-04,6,1,2020-08-09
Brazos,2020-04-05,6,0,2020-08-09
Brazos,2020-04-06,6,0,2020-08-09
Brazos,2020-04-07,6,0,2020-08-09
Brazos,2020-04-08,7,1,2020-08-09
Brazos,2020-04-09,9,2,2020-08-09
Brazos,2020-04-10,9,0,2020-08-09
Brazos,2020-04-11,10,1,2020-08-09
Brazos,2020-04-12,10,0,2020-08-09
Brazos,2020-04-13,11,1,2020-08-09
Brazos,2020-04-14,12,1,2020-08-09
Brazos,2020-04-15,12,0,2020-08-09
Brazos,2020-04-16,13,1,2020-08-09
Brazos,2020-04-17,14,1,2020-08-09
Brazos,2020-04-18,14,0,2020-08-09
Brazos,2020-04-19,14,0,2020-08-09
Brazos,2020-04-20,14,0,2020-08-09
Brazos,2020-04-21,14,0,2020-08-09
Brazos,2020-04-22,14,0,2020-08-09
Brazos,2020-04-23,14,0,2020-08-09
Brazos,2020-04-24,14,0,2020-08-09
Brazos,2020-04-25,14,0,2020-08-09
Brazos,2020-04-26,14,0,2020-08-09
Brazos,2020-04-27,14,0,2020-08-09
Brazos,2020-04-28,14,0,2020-08-09
Brazos,2020-04-29,14,0,2020-08-09
Brazos,2020-04-30,14,0,2020-08-09
Brazos,2020-05-01,14,0,2020-08-09
Brazos,2020-05-02,15,1,2020-08-09
Brazos,2020-05-03,15,0,2020-08-09
Brazos,2020-05-04,15,0,2020-08-09
Brazos,2020-05-05,15,0,2020-08-09
Brazos,2020-05-06,15,0,2020-08-09
Brazos,2020-05-07,16,1,2020-08-09
Brazos,2020-05-08,16,0,2020-08-09
Brazos,2020-05-09,16,0,2020-08-09
Brazos,2020-05-10,16,0,2020-08-09
Brazos,2020-05-11,16,0,2020-08-09
Brazos,2020-05-12,16,0,2020-08-09
Brazos,2020-05-13,16,0,2020-08-09
Brazos,2020-05-14,16,0,2020-08-09
Brazos,2020-05-15,16,0,2020-08-09
Brazos,2020-05-16,16,0,2020-08-09
Brazos,2020-05-17,16,0,2020-08-09
Brazos,2020-05-18,16,0,2020-08-09
Brazos,2020-05-19,16,0,2020-08-09
Brazos,2020-05-20,16,0,2020-08-09
Brazos,2020-05-21,16,0,2020-08-09
Brazos,2020-05-22,16,0,2020-08-09
Brazos,2020-05-23,16,0,2020-08-09
Brazos,2020-05-24,16,0,2020-08-09
Brazos,2020-05-25,16,0,2020-08-09
Brazos,2020-05-26,16,0,2020-08-09
Brazos,2020-05-27,16,0,2020-08-09
Brazos,2020-05-28,16,0,2020-08-09
Brazos,2020-05-29,17,1,2020-08-09
Brazos,2020-05-30,17,0,2020-08-09
Brazos,2020-05-31,17,0,2020-08-09
Brazos,2020-06-01,17,0,2020-08-09
Brazos,2020-06-02,19,2,2020-08-09
Brazos,2020-06-03,19,0,2020-08-09
Brazos,2020-06-04,19,0,2020-08-09
Brazos,2020-06-05,19,0,2020-08-09
Brazos,2020-06-06,19,0,2020-08-09
Brazos,2020-06-07,19,0,2020-08-09
Brazos,2020-06-08,19,0,2020-08-09
Brazos,2020-06-09,20,1,2020-08-09
Brazos,2020-06-10,20,0,2020-08-09
Brazos,2020-06-11,20,0,2020-08-09
Brazos,2020-06-12,20,0,2020-08-09
Brazos,2020-06-13,20,0,2020-08-09
Brazos,2020-06-14,20,0,2020-08-09
Brazos,2020-06-15,20,0,2020-08-09
Brazos,2020-06-16,21,1,2020-08-09
Brazos,2020-06-17,21,0,2020-08-09
Brazos,2020-06-18,21,0,2020-08-09
Brazos,2020-06-19,22,1,2020-08-09
Brazos,2020-06-20,22,0,2020-08-09
Brazos,2020-06-21,22,0,2020-08-09
Brazos,2020-06-22,22,0,2020-08-09
Brazos,2020-06-23,23,1,2020-08-09
Brazos,2020-06-24,24,1,2020-08-09
Brazos,2020-06-25,25,1,2020-08-09
Brazos,2020-06-26,26,1,2020-08-09
Brazos,2020-06-27,27,1,2020-08-09
Brazos,2020-06-28,27,0,2020-08-09
Brazos,2020-06-29,29,2,2020-08-09
Brazos,2020-06-30,29,0,2020-08-09
Brazos,2020-07-01,29,0,2020-08-09
Brazos,2020-07-02,30,1,2020-08-09
Brazos,2020-07-03,31,1,2020-08-09
Brazos,2020-07-04,32,1,2020-08-09
Brazos,2020-07-05,32,0,2020-08-09
Brazos,2020-07-06,33,1,2020-08-09
Brazos,2020-07-07,33,0,2020-08-09
Brazos,2020-07-08,33,0,2020-08-09
Brazos,2020-07-09,33,0,2020-08-09
Brazos,2020-07-10,33,0,2020-08-09
Brazos,2020-07-11,33,0,2020-08-09
Brazos,2020-07-12,33,0,2020-08-09
Brazos,2020-07-13,34,1,2020-08-09
Brazos,2020-07-14,34,0,2020-08-09
Brazos,2020-07-15,35,1,2020-08-09
Brazos,2020-07-16,36,1,2020-08-09
Brazos,2020-07-17,37,1,2020-08-09
Brazos,2020-07-18,38,1,2020-08-09
Brazos,2020-07-19,39,1,2020-08-09
Brazos,2020-07-20,40,1,2020-08-09
Brazos,2020-07-21,41,1,2020-08-09
Brazos,2020-07-22,43,2,2020-08-09
Brazos,2020-07-23,43,0,2020-08-09
Brazos,2020-07-24,43,0,2020-08-09
Brazos,2020-07-25,44,1,2020-08-09
Brazos,2020-07-26,45,1,2020-08-09
Brazos,2020-07-27,45,0,2020-08-09
Brazos,2020-07-28,45,0,2020-08-09
Brazos,2020-07-29,45,0,2020-08-09
Brazos,2020-07-30,45,0,2020-08-09
Brazos,2020-07-31,45,0,2020-08-09
Brazos,2020-08-01,46,1,2020-08-09
Brazos,2020-08-02,46,0,2020-08-09
Brazos,2020-08-03,46,0,2020-08-09
Brazos,2020-08-04,46,0,2020-08-09
