TSA_ID,TSA_Name,Date,DailyCount_patients,DailyDelta_patients,DailyCount_beds,DailyDelta_beds,LastUpdateDate
K,San Angelo,2020-08-28,35,0,407,0,2020-09-20
K,San Angelo,2020-08-29,32,-3,406,-1,2020-09-20
K,San Angelo,2020-08-30,35,3,407,1,2020-09-20
K,San Angelo,2020-08-31,30,-5,408,1,2020-09-20
K,San Angelo,2020-09-01,27,-3,412,4,2020-09-20
K,San Angelo,2020-09-02,28,1,411,-1,2020-09-20
K,San Angelo,2020-09-03,22,-6,403,-8,2020-09-20
K,San Angelo,2020-09-04,31,9,403,0,2020-09-20
K,San Angelo,2020-09-05,27,-4,402,-1,2020-09-20
K,San Angelo,2020-09-06,28,1,398,-4,2020-09-20
K,San Angelo,2020-09-07,27,-1,392,-6,2020-09-20
K,San Angelo,2020-09-08,26,-1,388,-4,2020-09-20
K,San Angelo,2020-09-09,26,0,394,6,2020-09-20
K,San Angelo,2020-09-10,32,6,400,6,2020-09-20
K,San Angelo,2020-09-11,30,-2,401,1,2020-09-20
K,San Angelo,2020-09-12,29,-1,400,-1,2020-09-20
K,San Angelo,2020-09-13,28,-1,397,-3,2020-09-20
K,San Angelo,2020-09-14,25,-3,400,3,2020-09-20
K,San Angelo,2020-09-15,25,0,399,-1,2020-09-20
K,San Angelo,2020-09-16,23,-2,402,3,2020-09-20
K,San Angelo,2020-09-17,20,-3,402,0,2020-09-20
K,San Angelo,2020-09-18,19,-1,396,-6,2020-09-20
K,San Angelo,2020-09-19,20,1,398,2,2020-09-20
K,San Angelo,,52,32,398,0,2020-09-20
K,San Angelo,,45,-7,398,0,2020-09-20
L,Belton/Killeen,2020-04-12,11,,663,,2020-09-20
L,Belton/Killeen,2020-04-13,12,1,633,-30,2020-09-20
L,Belton/Killeen,2020-04-14,13,1,647,14,2020-09-20
L,Belton/Killeen,2020-04-15,16,3,575,-72,2020-09-20
L,Belton/Killeen,2020-04-16,16,0,590,15,2020-09-20
L,Belton/Killeen,2020-04-17,15,-1,668,78,2020-09-20
L,Belton/Killeen,2020-04-18,15,0,720,52,2020-09-20
L,Belton/Killeen,2020-04-19,12,-3,532,-188,2020-09-20
L,Belton/Killeen,2020-04-20,11,-1,511,-21,2020-09-20
L,Belton/Killeen,2020-04-21,15,4,635,124,2020-09-20
L,Belton/Killeen,2020-04-22,13,-2,611,-24,2020-09-20
L,Belton/Killeen,2020-04-23,15,2,549,-62,2020-09-20
L,Belton/Killeen,2020-04-24,16,1,584,35,2020-09-20
L,Belton/Killeen,2020-04-25,12,-4,571,-13,2020-09-20
L,Belton/Killeen,2020-04-26,16,4,489,-82,2020-09-20
L,Belton/Killeen,2020-04-27,16,0,505,16,2020-09-20
L,Belton/Killeen,2020-04-28,14,-2,449,-56,2020-09-20
L,Belton/Killeen,2020-04-29,16,2,504,55,2020-09-20
L,Belton/Killeen,2020-04-30,15,-1,593,89,2020-09-20
L,Belton/Killeen,2020-05-01,12,-3,537,-56,2020-09-20
L,Belton/Killeen,2020-05-02,17,5,570,33,2020-09-20
L,Belton/Killeen,2020-05-03,13,-4,527,-43,2020-09-20
L,Belton/Killeen,2020-05-04,12,-1,492,-35,2020-09-20
L,Belton/Killeen,2020-05-05,17,5,548,56,2020-09-20
L,Belton/Killeen,2020-05-06,12,-5,494,-54,2020-09-20
L,Belton/Killeen,2020-05-07,11,-1,560,66,2020-09-20
L,Belton/Killeen,2020-05-08,12,1,390,-170,2020-09-20
L,Belton/Killeen,2020-05-09,9,-3,518,128,2020-09-20
L,Belton/Killeen,2020-05-10,9,0,513,-5,2020-09-20
L,Belton/Killeen,2020-05-11,9,0,300,-213,2020-09-20
L,Belton/Killeen,2020-05-12,12,3,477,177,2020-09-20
L,Belton/Killeen,2020-05-13,14,2,474,-3,2020-09-20
L,Belton/Killeen,2020-05-14,9,-5,373,-101,2020-09-20
L,Belton/Killeen,2020-05-15,15,6,459,86,2020-09-20
L,Belton/Killeen,2020-05-16,11,-4,343,-116,2020-09-20
L,Belton/Killeen,2020-05-17,11,0,414,71,2020-09-20
L,Belton/Killeen,2020-05-18,14,3,380,-34,2020-09-20
L,Belton/Killeen,2020-05-19,19,5,380,0,2020-09-20
L,Belton/Killeen,2020-05-20,21,2,422,42,2020-09-20
L,Belton/Killeen,2020-05-21,10,-11,302,-120,2020-09-20
L,Belton/Killeen,2020-05-22,19,9,427,125,2020-09-20
L,Belton/Killeen,2020-05-23,13,-6,394,-33,2020-09-20
L,Belton/Killeen,2020-05-24,12,-1,393,-1,2020-09-20
L,Belton/Killeen,2020-05-25,10,-2,281,-112,2020-09-20
L,Belton/Killeen,2020-05-26,2,-8,300,19,2020-09-20
L,Belton/Killeen,2020-05-27,4,2,292,-8,2020-09-20
L,Belton/Killeen,2020-05-28,6,2,270,-22,2020-09-20
L,Belton/Killeen,2020-05-29,9,3,367,97,2020-09-20
L,Belton/Killeen,2020-05-30,9,0,285,-82,2020-09-20
L,Belton/Killeen,2020-05-31,17,8,311,26,2020-09-20
L,Belton/Killeen,2020-06-01,21,4,337,26,2020-09-20
L,Belton/Killeen,2020-06-02,21,0,312,-25,2020-09-20
L,Belton/Killeen,2020-06-03,25,4,294,-18,2020-09-20
L,Belton/Killeen,2020-06-04,24,-1,309,15,2020-09-20
L,Belton/Killeen,2020-06-05,25,1,292,-17,2020-09-20
L,Belton/Killeen,2020-06-06,22,-3,266,-26,2020-09-20
L,Belton/Killeen,2020-06-07,24,2,328,62,2020-09-20
L,Belton/Killeen,2020-06-08,22,-2,329,1,2020-09-20
L,Belton/Killeen,2020-06-09,20,-2,262,-67,2020-09-20
L,Belton/Killeen,2020-06-10,18,-2,244,-18,2020-09-20
L,Belton/Killeen,2020-06-11,19,1,246,2,2020-09-20
L,Belton/Killeen,2020-06-12,16,-3,257,11,2020-09-20
L,Belton/Killeen,2020-06-13,17,1,261,4,2020-09-20
L,Belton/Killeen,2020-06-14,16,-1,307,46,2020-09-20
L,Belton/Killeen,2020-06-15,16,0,308,1,2020-09-20
L,Belton/Killeen,2020-06-16,14,-2,277,-31,2020-09-20
L,Belton/Killeen,2020-06-17,15,1,244,-33,2020-09-20
L,Belton/Killeen,2020-06-18,20,5,240,-4,2020-09-20
L,Belton/Killeen,2020-06-19,18,-2,235,-5,2020-09-20
L,Belton/Killeen,2020-06-20,18,0,229,-6,2020-09-20
L,Belton/Killeen,2020-06-21,20,2,259,30,2020-09-20
L,Belton/Killeen,2020-06-22,24,4,245,-14,2020-09-20
L,Belton/Killeen,2020-06-23,31,7,234,-11,2020-09-20
L,Belton/Killeen,2020-06-24,33,2,212,-22,2020-09-20
L,Belton/Killeen,2020-06-25,24,-9,256,44,2020-09-20
L,Belton/Killeen,2020-06-26,30,6,264,8,2020-09-20
L,Belton/Killeen,2020-06-27,40,10,229,-35,2020-09-20
L,Belton/Killeen,2020-06-28,34,-6,299,70,2020-09-20
L,Belton/Killeen,2020-06-29,34,0,304,5,2020-09-20
L,Belton/Killeen,2020-06-30,31,-3,247,-57,2020-09-20
L,Belton/Killeen,2020-07-01,40,9,237,-10,2020-09-20
L,Belton/Killeen,2020-07-02,47,7,245,8,2020-09-20
L,Belton/Killeen,2020-07-03,51,4,240,-5,2020-09-20
L,Belton/Killeen,2020-07-04,55,4,291,51,2020-09-20
L,Belton/Killeen,2020-07-05,62,7,309,18,2020-09-20
L,Belton/Killeen,2020-07-06,61,-1,315,6,2020-09-20
L,Belton/Killeen,2020-07-07,69,8,252,-63,2020-09-20
L,Belton/Killeen,2020-07-08,76,7,231,-21,2020-09-20
L,Belton/Killeen,2020-07-09,75,-1,264,33,2020-09-20
L,Belton/Killeen,2020-07-10,73,-2,236,-28,2020-09-20
L,Belton/Killeen,2020-07-11,76,3,207,-29,2020-09-20
L,Belton/Killeen,2020-07-12,77,1,244,37,2020-09-20
L,Belton/Killeen,2020-07-13,75,-2,264,20,2020-09-20
L,Belton/Killeen,2020-07-14,100,25,242,-22,2020-09-20
L,Belton/Killeen,2020-07-15,97,-3,238,-4,2020-09-20
L,Belton/Killeen,2020-07-16,84,-13,237,-1,2020-09-20
L,Belton/Killeen,2020-07-17,92,8,253,16,2020-09-20
L,Belton/Killeen,2020-07-18,92,0,246,-7,2020-09-20
L,Belton/Killeen,2020-07-19,93,1,231,-15,2020-09-20
L,Belton/Killeen,2020-07-20,95,2,267,36,2020-09-20
L,Belton/Killeen,2020-07-21,87,-8,286,19,2020-09-20
L,Belton/Killeen,2020-07-22,84,-3,245,-41,2020-09-20
L,Belton/Killeen,2020-07-23,142,58,203,-42,2020-09-20
L,Belton/Killeen,2020-07-24,83,-59,190,-13,2020-09-20
L,Belton/Killeen,2020-07-25,70,-13,176,-14,2020-09-20
L,Belton/Killeen,2020-07-26,68,-2,233,57,2020-09-20
L,Belton/Killeen,2020-07-27,66,-2,144,-89,2020-09-20
L,Belton/Killeen,2020-07-28,74,8,268,124,2020-09-20
L,Belton/Killeen,2020-07-29,78,4,241,-27,2020-09-20
L,Belton/Killeen,2020-07-30,111,33,278,37,2020-09-20
L,Belton/Killeen,2020-07-31,106,-5,356,78,2020-09-20
L,Belton/Killeen,2020-08-01,64,-42,298,-58,2020-09-20
L,Belton/Killeen,2020-08-02,61,-3,356,58,2020-09-20
L,Belton/Killeen,2020-08-03,58,-3,361,5,2020-09-20
L,Belton/Killeen,2020-08-04,61,3,329,-32,2020-09-20
L,Belton/Killeen,2020-08-05,69,8,257,-72,2020-09-20
L,Belton/Killeen,2020-08-06,73,4,249,-8,2020-09-20
L,Belton/Killeen,2020-08-07,67,-6,280,31,2020-09-20
L,Belton/Killeen,2020-08-09,61,-6,294,5,2020-09-20
L,Belton/Killeen,2020-08-10,57,-4,284,-10,2020-09-20
L,Belton/Killeen,2020-08-11,60,3,285,1,2020-09-20
L,Belton/Killeen,2020-08-12,65,5,269,-16,2020-09-20
L,Belton/Killeen,2020-08-13,59,-6,259,-10,2020-09-20
L,Belton/Killeen,2020-08-14,66,7,222,-37,2020-09-20
L,Belton/Killeen,2020-08-15,65,-1,240,18,2020-09-20
L,Belton/Killeen,2020-08-17,67,2,271,31,2020-09-20
L,Belton/Killeen,2020-08-18,70,3,268,-3,2020-09-20
L,Belton/Killeen,2020-08-19,69,-1,258,-10,2020-09-20
L,Belton/Killeen,2020-08-20,72,3,263,5,2020-09-20
L,Belton/Killeen,2020-08-21,69,-3,221,-42,2020-09-20
L,Belton/Killeen,2020-08-22,63,-6,244,23,2020-09-20
L,Belton/Killeen,2020-08-23,61,-2,255,11,2020-09-20
L,Belton/Killeen,2020-08-24,61,0,267,12,2020-09-20
L,Belton/Killeen,2020-08-25,59,-2,305,38,2020-09-20
L,Belton/Killeen,2020-08-26,59,0,256,-49,2020-09-20
L,Belton/Killeen,2020-08-27,45,-14,246,-10,2020-09-20
L,Belton/Killeen,2020-08-28,41,-4,254,8,2020-09-20
L,Belton/Killeen,2020-08-29,43,2,265,11,2020-09-20
L,Belton/Killeen,2020-08-30,46,3,265,0,2020-09-20
L,Belton/Killeen,2020-08-31,42,-4,281,16,2020-09-20
L,Belton/Killeen,2020-09-01,47,5,267,-14,2020-09-20
L,Belton/Killeen,2020-09-02,50,3,281,14,2020-09-20
L,Belton/Killeen,2020-09-03,47,-3,258,-23,2020-09-20
L,Belton/Killeen,2020-09-04,50,3,272,14,2020-09-20
L,Belton/Killeen,2020-09-05,59,9,267,-5,2020-09-20
L,Belton/Killeen,2020-09-06,51,-8,273,6,2020-09-20
L,Belton/Killeen,2020-09-07,51,0,283,10,2020-09-20
L,Belton/Killeen,2020-09-08,45,-6,277,-6,2020-09-20
L,Belton/Killeen,2020-09-09,46,1,296,19,2020-09-20
L,Belton/Killeen,2020-09-10,40,-6,300,4,2020-09-20
L,Belton/Killeen,2020-09-11,37,-3,276,-24,2020-09-20
L,Belton/Killeen,2020-09-12,32,-5,265,-11,2020-09-20
L,Belton/Killeen,2020-09-13,32,0,300,35,2020-09-20
L,Belton/Killeen,2020-09-14,33,1,305,5,2020-09-20
L,Belton/Killeen,2020-09-15,32,-1,287,-18,2020-09-20
L,Belton/Killeen,2020-09-16,37,5,284,-3,2020-09-20
L,Belton/Killeen,2020-09-17,36,-1,268,-16,2020-09-20
L,Belton/Killeen,2020-09-18,37,1,277,9,2020-09-20
L,Belton/Killeen,2020-09-19,37,0,286,9,2020-09-20
L,Belton/Killeen,,65,28,255,-31,2020-09-20
L,Belton/Killeen,,67,2,255,-31,2020-09-20
M,Waco,2020-04-12,9,,363,,2020-09-20
M,Waco,2020-04-13,2,-7,238,-125,2020-09-20
M,Waco,2020-04-14,5,3,333,95,2020-09-20
M,Waco,2020-04-15,5,0,333,0,2020-09-20
M,Waco,2020-04-16,6,1,327,-6,2020-09-20
M,Waco,2020-04-17,4,-2,289,-38,2020-09-20
M,Waco,2020-04-18,4,0,388,99,2020-09-20
M,Waco,2020-04-19,1,-3,254,-134,2020-09-20
M,Waco,2020-04-20,1,0,353,99,2020-09-20
M,Waco,2020-04-21,3,2,349,-4,2020-09-20
M,Waco,2020-04-22,2,-1,288,-61,2020-09-20
M,Waco,2020-04-23,3,1,325,37,2020-09-20
M,Waco,2020-04-24,3,0,319,-6,2020-09-20
M,Waco,2020-04-25,3,0,344,25,2020-09-20
M,Waco,2020-04-26,3,0,248,-96,2020-09-20
M,Waco,2020-04-27,2,-1,235,-13,2020-09-20
M,Waco,2020-04-28,2,0,322,87,2020-09-20
M,Waco,2020-04-29,1,-1,344,22,2020-09-20
M,Waco,2020-04-30,1,0,323,-21,2020-09-20
M,Waco,2020-05-01,2,1,335,12,2020-09-20
M,Waco,2020-05-02,3,1,332,-3,2020-09-20
M,Waco,2020-05-03,3,0,318,-14,2020-09-20
M,Waco,2020-05-04,2,-1,363,45,2020-09-20
M,Waco,2020-05-05,2,0,376,13,2020-09-20
M,Waco,2020-05-06,1,-1,363,-13,2020-09-20
M,Waco,2020-05-07,1,0,346,-17,2020-09-20
M,Waco,2020-05-08,1,0,322,-24,2020-09-20
M,Waco,2020-05-09,1,0,345,23,2020-09-20
M,Waco,2020-05-10,1,0,146,-199,2020-09-20
M,Waco,2020-05-11,1,0,288,142,2020-09-20
M,Waco,2020-05-12,1,0,333,45,2020-09-20
M,Waco,2020-05-13,1,0,325,-8,2020-09-20
M,Waco,2020-05-14,0,-1,297,-28,2020-09-20
M,Waco,2020-05-15,2,2,310,13,2020-09-20
M,Waco,2020-05-16,2,0,341,31,2020-09-20
M,Waco,2020-05-17,1,-1,287,-54,2020-09-20
M,Waco,2020-05-18,2,1,263,-24,2020-09-20
M,Waco,2020-05-19,3,1,382,119,2020-09-20
M,Waco,2020-05-20,1,-2,275,-107,2020-09-20
M,Waco,2020-05-21,0,-1,269,-6,2020-09-20
M,Waco,2020-05-22,0,0,270,1,2020-09-20
M,Waco,2020-05-23,1,1,252,-18,2020-09-20
M,Waco,2020-05-24,1,0,201,-51,2020-09-20
M,Waco,2020-05-25,1,0,232,31,2020-09-20
M,Waco,2020-05-26,1,0,270,38,2020-09-20
M,Waco,2020-05-27,0,-1,327,57,2020-09-20
M,Waco,2020-05-28,0,0,217,-110,2020-09-20
M,Waco,2020-05-29,0,0,257,40,2020-09-20
M,Waco,2020-05-30,0,0,247,-10,2020-09-20
M,Waco,2020-05-31,2,2,289,42,2020-09-20
M,Waco,2020-06-01,2,0,300,11,2020-09-20
M,Waco,2020-06-02,2,0,267,-33,2020-09-20
M,Waco,2020-06-03,2,0,244,-23,2020-09-20
M,Waco,2020-06-04,2,0,252,8,2020-09-20
M,Waco,2020-06-05,2,0,290,38,2020-09-20
M,Waco,2020-06-06,2,0,257,-33,2020-09-20
M,Waco,2020-06-07,2,0,269,12,2020-09-20
M,Waco,2020-06-08,2,0,206,-63,2020-09-20
M,Waco,2020-06-09,2,0,246,40,2020-09-20
M,Waco,2020-06-10,1,-1,223,-23,2020-09-20
M,Waco,2020-06-11,2,1,196,-27,2020-09-20
M,Waco,2020-06-12,5,3,257,61,2020-09-20
M,Waco,2020-06-13,5,0,261,4,2020-09-20
M,Waco,2020-06-14,5,0,257,-4,2020-09-20
M,Waco,2020-06-15,5,0,213,-44,2020-09-20
M,Waco,2020-06-16,5,0,247,34,2020-09-20
M,Waco,2020-06-17,7,2,209,-38,2020-09-20
M,Waco,2020-06-18,7,0,190,-19,2020-09-20
M,Waco,2020-06-19,6,-1,183,-7,2020-09-20
M,Waco,2020-06-20,6,0,177,-6,2020-09-20
M,Waco,2020-06-21,8,2,211,34,2020-09-20
M,Waco,2020-06-22,7,-1,241,30,2020-09-20
M,Waco,2020-06-23,12,5,196,-45,2020-09-20
M,Waco,2020-06-24,14,2,196,0,2020-09-20
M,Waco,2020-06-25,14,0,186,-10,2020-09-20
M,Waco,2020-06-26,15,1,186,0,2020-09-20
M,Waco,2020-06-27,14,-1,181,-5,2020-09-20
M,Waco,2020-06-28,17,3,221,40,2020-09-20
M,Waco,2020-06-29,24,7,219,-2,2020-09-20
M,Waco,2020-06-30,29,5,221,2,2020-09-20
M,Waco,2020-07-01,31,2,186,-35,2020-09-20
M,Waco,2020-07-02,32,1,171,-15,2020-09-20
M,Waco,2020-07-03,29,-3,185,14,2020-09-20
M,Waco,2020-07-04,29,0,204,19,2020-09-20
M,Waco,2020-07-05,31,2,205,1,2020-09-20
M,Waco,2020-07-06,31,0,205,0,2020-09-20
M,Waco,2020-07-07,33,2,193,-12,2020-09-20
M,Waco,2020-07-08,38,5,205,12,2020-09-20
M,Waco,2020-07-09,45,7,195,-10,2020-09-20
M,Waco,2020-07-10,45,0,191,-4,2020-09-20
M,Waco,2020-07-11,54,9,194,3,2020-09-20
M,Waco,2020-07-12,58,4,211,17,2020-09-20
M,Waco,2020-07-13,65,7,229,18,2020-09-20
M,Waco,2020-07-14,70,5,240,11,2020-09-20
M,Waco,2020-07-15,76,6,207,-33,2020-09-20
M,Waco,2020-07-16,77,1,181,-26,2020-09-20
M,Waco,2020-07-17,72,-5,183,2,2020-09-20
M,Waco,2020-07-18,73,1,158,-25,2020-09-20
M,Waco,2020-07-19,75,2,157,-1,2020-09-20
M,Waco,2020-07-20,80,5,197,40,2020-09-20
M,Waco,2020-07-21,76,-4,164,-33,2020-09-20
M,Waco,2020-07-22,79,3,203,39,2020-09-20
M,Waco,2020-07-23,79,0,107,-96,2020-09-20
M,Waco,2020-07-24,82,3,182,75,2020-09-20
M,Waco,2020-07-25,78,-4,179,-3,2020-09-20
M,Waco,2020-07-26,78,0,153,-26,2020-09-20
M,Waco,2020-07-27,83,5,141,-12,2020-09-20
M,Waco,2020-07-28,82,-1,170,29,2020-09-20
M,Waco,2020-07-29,88,6,140,-30,2020-09-20
M,Waco,2020-07-30,78,-10,135,-5,2020-09-20
M,Waco,2020-07-31,71,-7,165,30,2020-09-20
M,Waco,2020-08-01,70,-1,164,-1,2020-09-20
M,Waco,2020-08-02,74,4,171,7,2020-09-20
M,Waco,2020-08-03,67,-7,174,3,2020-09-20
M,Waco,2020-08-04,68,1,174,0,2020-09-20
M,Waco,2020-08-05,63,-5,180,6,2020-09-20
M,Waco,2020-08-06,68,5,143,-37,2020-09-20
M,Waco,2020-08-07,71,3,120,-23,2020-09-20
M,Waco,2020-08-09,64,-7,146,-4,2020-09-20
M,Waco,2020-08-10,59,-5,189,43,2020-09-20
M,Waco,2020-08-11,65,6,153,-36,2020-09-20
M,Waco,2020-08-12,64,-1,125,-28,2020-09-20
M,Waco,2020-08-13,62,-2,139,14,2020-09-20
M,Waco,2020-08-14,62,0,150,11,2020-09-20
M,Waco,2020-08-15,53,-9,156,6,2020-09-20
M,Waco,2020-08-17,57,4,162,6,2020-09-20
M,Waco,2020-08-18,60,3,163,1,2020-09-20
M,Waco,2020-08-19,57,-3,135,-28,2020-09-20
M,Waco,2020-08-20,55,-2,131,-4,2020-09-20
M,Waco,2020-08-21,47,-8,139,8,2020-09-20
M,Waco,2020-08-22,50,3,114,-25,2020-09-20
M,Waco,2020-08-23,57,7,128,14,2020-09-20
M,Waco,2020-08-24,60,3,142,14,2020-09-20
M,Waco,2020-08-25,57,-3,160,18,2020-09-20
M,Waco,2020-08-26,49,-8,123,-37,2020-09-20
M,Waco,2020-08-27,44,-5,120,-3,2020-09-20
M,Waco,2020-08-28,40,-4,105,-15,2020-09-20
M,Waco,2020-08-29,43,3,108,3,2020-09-20
M,Waco,2020-08-30,40,-3,123,15,2020-09-20
M,Waco,2020-08-31,39,-1,150,27,2020-09-20
M,Waco,2020-09-01,38,-1,149,-1,2020-09-20
M,Waco,2020-09-02,37,-1,153,4,2020-09-20
M,Waco,2020-09-03,39,2,145,-8,2020-09-20
M,Waco,2020-09-04,41,2,120,-25,2020-09-20
M,Waco,2020-09-05,42,1,178,58,2020-09-20
M,Waco,2020-09-06,42,0,177,-1,2020-09-20
M,Waco,2020-09-07,37,-5,184,7,2020-09-20
M,Waco,2020-09-08,37,0,176,-8,2020-09-20
M,Waco,2020-09-09,35,-2,168,-8,2020-09-20
M,Waco,2020-09-10,37,2,143,-25,2020-09-20
M,Waco,2020-09-11,37,0,133,-10,2020-09-20
M,Waco,2020-09-12,38,1,117,-16,2020-09-20
M,Waco,2020-09-13,33,-5,119,2,2020-09-20
M,Waco,2020-09-14,33,0,143,24,2020-09-20
M,Waco,2020-09-15,36,3,171,28,2020-09-20
M,Waco,2020-09-16,38,2,135,-36,2020-09-20
M,Waco,2020-09-17,39,1,112,-23,2020-09-20
M,Waco,2020-09-18,37,-2,112,0,2020-09-20
M,Waco,2020-09-19,37,0,107,-5,2020-09-20
M,Waco,,75,38,172,65,2020-09-20
M,Waco,,51,-24,172,65,2020-09-20
N,Bryan/College Station,2020-04-12,24,,278,,2020-09-20
N,Bryan/College Station,2020-04-13,31,7,274,-4,2020-09-20
N,Bryan/College Station,2020-04-14,13,-18,293,19,2020-09-20
N,Bryan/College Station,2020-04-15,13,0,304,11,2020-09-20
N,Bryan/College Station,2020-04-16,16,3,287,-17,2020-09-20
N,Bryan/College Station,2020-04-17,21,5,296,9,2020-09-20
N,Bryan/College Station,2020-04-18,13,-8,281,-15,2020-09-20
N,Bryan/College Station,2020-04-19,17,4,276,-5,2020-09-20
N,Bryan/College Station,2020-04-20,9,-8,260,-16,2020-09-20
N,Bryan/College Station,2020-04-21,12,3,272,12,2020-09-20
N,Bryan/College Station,2020-04-22,12,0,260,-12,2020-09-20
N,Bryan/College Station,2020-04-23,13,1,250,-10,2020-09-20
N,Bryan/College Station,2020-04-24,12,-1,271,21,2020-09-20
N,Bryan/College Station,2020-04-25,14,2,291,20,2020-09-20
N,Bryan/College Station,2020-04-26,11,-3,281,-10,2020-09-20
N,Bryan/College Station,2020-04-27,12,1,273,-8,2020-09-20
N,Bryan/College Station,2020-04-28,18,6,295,22,2020-09-20
N,Bryan/College Station,2020-04-29,21,3,285,-10,2020-09-20
N,Bryan/College Station,2020-04-30,23,2,278,-7,2020-09-20
N,Bryan/College Station,2020-05-01,11,-12,265,-13,2020-09-20
N,Bryan/College Station,2020-05-02,16,5,322,57,2020-09-20
N,Bryan/College Station,2020-05-03,16,0,290,-32,2020-09-20
N,Bryan/College Station,2020-05-04,9,-7,305,15,2020-09-20
N,Bryan/College Station,2020-05-05,11,2,280,-25,2020-09-20
N,Bryan/College Station,2020-05-06,11,0,236,-44,2020-09-20
N,Bryan/College Station,2020-05-07,12,1,232,-4,2020-09-20
N,Bryan/College Station,2020-05-08,17,5,248,16,2020-09-20
N,Bryan/College Station,2020-05-09,13,-4,267,19,2020-09-20
N,Bryan/College Station,2020-05-10,12,-1,289,22,2020-09-20
N,Bryan/College Station,2020-05-11,16,4,261,-28,2020-09-20
N,Bryan/College Station,2020-05-12,15,-1,264,3,2020-09-20
N,Bryan/College Station,2020-05-13,15,0,209,-55,2020-09-20
N,Bryan/College Station,2020-05-14,16,1,192,-17,2020-09-20
N,Bryan/College Station,2020-05-15,15,-1,229,37,2020-09-20
N,Bryan/College Station,2020-05-16,15,0,202,-27,2020-09-20
N,Bryan/College Station,2020-05-17,15,0,210,8,2020-09-20
N,Bryan/College Station,2020-05-18,13,-2,253,43,2020-09-20
N,Bryan/College Station,2020-05-19,16,3,242,-11,2020-09-20
N,Bryan/College Station,2020-05-20,12,-4,222,-20,2020-09-20
N,Bryan/College Station,2020-05-21,13,1,195,-27,2020-09-20
N,Bryan/College Station,2020-05-22,9,-4,216,21,2020-09-20
N,Bryan/College Station,2020-05-23,11,2,226,10,2020-09-20
N,Bryan/College Station,2020-05-24,11,0,245,19,2020-09-20
N,Bryan/College Station,2020-05-25,12,1,256,11,2020-09-20
N,Bryan/College Station,2020-05-26,11,-1,251,-5,2020-09-20
N,Bryan/College Station,2020-05-27,6,-5,231,-20,2020-09-20
N,Bryan/College Station,2020-05-28,15,9,229,-2,2020-09-20
N,Bryan/College Station,2020-05-29,17,2,214,-15,2020-09-20
N,Bryan/College Station,2020-05-30,18,1,218,4,2020-09-20
N,Bryan/College Station,2020-05-31,18,0,222,4,2020-09-20
N,Bryan/College Station,2020-06-01,23,5,241,19,2020-09-20
N,Bryan/College Station,2020-06-02,25,2,223,-18,2020-09-20
N,Bryan/College Station,2020-06-03,25,0,209,-14,2020-09-20
N,Bryan/College Station,2020-06-04,26,1,192,-17,2020-09-20
N,Bryan/College Station,2020-06-05,22,-4,206,14,2020-09-20
N,Bryan/College Station,2020-06-06,20,-2,200,-6,2020-09-20
N,Bryan/College Station,2020-06-07,22,2,203,3,2020-09-20
N,Bryan/College Station,2020-06-08,24,2,239,36,2020-09-20
N,Bryan/College Station,2020-06-09,26,2,258,19,2020-09-20
N,Bryan/College Station,2020-06-10,24,-2,221,-37,2020-09-20
N,Bryan/College Station,2020-06-11,22,-2,205,-16,2020-09-20
N,Bryan/College Station,2020-06-12,31,9,212,7,2020-09-20
N,Bryan/College Station,2020-06-13,26,-5,209,-3,2020-09-20
N,Bryan/College Station,2020-06-14,28,2,240,31,2020-09-20
N,Bryan/College Station,2020-06-15,29,1,218,-22,2020-09-20
N,Bryan/College Station,2020-06-16,27,-2,186,-32,2020-09-20
N,Bryan/College Station,2020-06-17,37,10,140,-46,2020-09-20
N,Bryan/College Station,2020-06-18,41,4,110,-30,2020-09-20
N,Bryan/College Station,2020-06-19,42,1,119,9,2020-09-20
N,Bryan/College Station,2020-06-20,45,3,140,21,2020-09-20
N,Bryan/College Station,2020-06-21,44,-1,183,43,2020-09-20
N,Bryan/College Station,2020-06-22,44,0,187,4,2020-09-20
N,Bryan/College Station,2020-06-23,51,7,173,-14,2020-09-20
N,Bryan/College Station,2020-06-24,46,-5,136,-37,2020-09-20
N,Bryan/College Station,2020-06-25,47,1,147,11,2020-09-20
N,Bryan/College Station,2020-06-26,50,3,167,20,2020-09-20
N,Bryan/College Station,2020-06-27,50,0,164,-3,2020-09-20
N,Bryan/College Station,2020-06-28,50,0,177,13,2020-09-20
N,Bryan/College Station,2020-06-29,50,0,188,11,2020-09-20
N,Bryan/College Station,2020-06-30,56,6,181,-7,2020-09-20
N,Bryan/College Station,2020-07-01,54,-2,144,-37,2020-09-20
N,Bryan/College Station,2020-07-02,57,3,153,9,2020-09-20
N,Bryan/College Station,2020-07-03,67,10,154,1,2020-09-20
N,Bryan/College Station,2020-07-04,64,-3,155,1,2020-09-20
N,Bryan/College Station,2020-07-05,57,-7,177,22,2020-09-20
N,Bryan/College Station,2020-07-06,52,-5,193,16,2020-09-20
N,Bryan/College Station,2020-07-07,53,1,202,9,2020-09-20
N,Bryan/College Station,2020-07-08,61,8,181,-21,2020-09-20
N,Bryan/College Station,2020-07-09,63,2,156,-25,2020-09-20
N,Bryan/College Station,2020-07-10,58,-5,166,10,2020-09-20
N,Bryan/College Station,2020-07-11,58,0,154,-12,2020-09-20
