County,Date,DailyCount_cases,DailyDelta_cases,DailyCount_tests,DailyDelta_tests,DailyCount_deaths,DailyDelta_deaths,LastUpdateDate
Andrews,2020-09-08,388,0,1283,2,8,0,2020-11-26
Andrews,2020-09-09,388,0,1286,3,8,0,2020-11-26
Andrews,2020-09-10,394,6,1286,0,8,0,2020-11-26
Andrews,2020-09-11,400,6,1298,12,8,0,2020-11-26
Andrews,2020-09-12,400,0,1308,10,8,0,2020-11-26
Andrews,2020-09-13,400,0,,,8,0,2020-11-26
Andrews,2020-09-14,400,0,,,8,0,2020-11-26
Andrews,2020-09-15,400,0,,,8,0,2020-11-26
Andrews,2020-09-16,406,6,,,8,0,2020-11-26
Andrews,2020-09-17,410,4,,,9,1,2020-11-26
Andrews,2020-09-18,412,2,,,9,0,2020-11-26
Andrews,2020-09-19,412,0,,,9,0,2020-11-26
Andrews,2020-09-20,412,0,,,9,0,2020-11-26
Andrews,2020-09-21,412,0,,,10,1,2020-11-26
Andrews,2020-09-22,412,0,,,10,0,2020-11-26
Andrews,2020-09-23,415,3,,,10,0,2020-11-26
Andrews,2020-09-24,415,0,,,10,0,2020-11-26
Andrews,2020-09-25,425,10,,,10,0,2020-11-26
Andrews,2020-09-26,425,0,,,10,0,2020-11-26
Andrews,2020-09-27,425,0,,,10,0,2020-11-26
Andrews,2020-09-28,425,0,,,10,0,2020-11-26
Andrews,2020-09-29,425,0,,,10,0,2020-11-26
Andrews,2020-09-30,425,0,,,10,0,2020-11-26
Andrews,2020-10-01,425,0,,,10,0,2020-11-26
Andrews,2020-10-02,452,27,,,10,0,2020-11-26
Andrews,2020-10-03,457,5,,,10,0,2020-11-26
Andrews,2020-10-04,457,0,,,10,0,2020-11-26
Andrews,2020-10-05,457,0,,,10,0,2020-11-26
Andrews,2020-10-06,466,9,,,10,0,2020-11-26
Andrews,2020-10-07,477,11,,,10,0,2020-11-26
Andrews,2020-10-08,477,0,,,10,0,2020-11-26
Andrews,2020-10-09,488,11,,,10,0,2020-11-26
Andrews,2020-10-10,510,22,,,10,0,2020-11-26
Andrews,2020-10-11,510,0,,,10,0,2020-11-26
Andrews,2020-10-12,510,0,,,10,0,2020-11-26
Andrews,2020-10-13,518,8,,,10,0,2020-11-26
Andrews,2020-10-14,518,0,,,10,0,2020-11-26
Andrews,2020-10-15,518,0,,,10,0,2020-11-26
Andrews,2020-10-16,547,29,,,10,0,2020-11-26
Andrews,2020-10-17,547,0,,,10,0,2020-11-26
Andrews,2020-10-18,547,0,,,10,0,2020-11-26
Andrews,2020-10-19,547,0,,,10,0,2020-11-26
Andrews,2020-10-20,549,2,,,10,0,2020-11-26
Andrews,2020-10-21,567,18,,,10,0,2020-11-26
Andrews,2020-10-22,567,0,,,10,0,2020-11-26
Andrews,2020-10-23,567,0,,,10,0,2020-11-26
Andrews,2020-10-24,584,17,,,10,0,2020-11-26
Andrews,2020-10-25,584,0,,,10,0,2020-11-26
Andrews,2020-10-26,584,0,,,11,1,2020-11-26
Andrews,2020-10-27,628,44,,,11,0,2020-11-26
Andrews,2020-10-28,628,0,,,11,0,2020-11-26
Andrews,2020-10-29,655,27,,,11,0,2020-11-26
Andrews,2020-10-30,667,12,,,11,0,2020-11-26
Andrews,2020-10-31,667,0,,,11,0,2020-11-26
Andrews,2020-11-01,667,0,,,11,0,2020-11-26
Andrews,2020-11-02,667,0,,,11,0,2020-11-26
Andrews,2020-11-03,667,0,,,11,0,2020-11-26
Andrews,2020-11-04,689,22,,,11,0,2020-11-26
Andrews,2020-11-05,726,37,,,12,1,2020-11-26
Andrews,2020-11-06,741,15,,,12,0,2020-11-26
Andrews,2020-11-07,741,0,,,12,0,2020-11-26
Andrews,2020-11-08,741,0,,,12,0,2020-11-26
Andrews,2020-11-09,741,0,,,12,0,2020-11-26
Andrews,2020-11-10,781,40,,,12,0,2020-11-26
Andrews,2020-11-11,781,0,,,12,0,2020-11-26
Andrews,2020-11-12,781,0,,,13,1,2020-11-26
Andrews,2020-11-13,826,45,,,13,0,2020-11-26
Andrews,2020-11-14,859,33,,,13,0,2020-11-26
Andrews,2020-11-15,859,0,,,13,0,2020-11-26
Andrews,2020-11-16,859,0,,,13,0,2020-11-26
Andrews,2020-11-17,896,37,,,13,0,2020-11-26
Andrews,2020-11-18,926,30,,,13,0,2020-11-26
Andrews,2020-11-19,940,14,,,13,0,2020-11-26
Andrews,2020-11-20,940,0,,,13,0,2020-11-26
Andrews,2020-11-21,977,37,,,13,0,2020-11-26
Andrews,2020-11-22,977,0,,,13,0,2020-11-26
Andrews,2020-11-23,977,0,,,13,0,2020-11-26
Andrews,2020-11-24,977,0,,,13,0,2020-11-26
Andrews,2020-11-25,1018,41,,,,,2020-11-26
Angelina,2020-03-04,0,,,,,,2020-11-26
Angelina,2020-03-05,0,0,,,,,2020-11-26
Angelina,2020-03-06,0,0,,,,,2020-11-26
Angelina,2020-03-09,0,0,,,0,0,2020-11-26
Angelina,2020-03-10,0,0,,,0,0,2020-11-26
Angelina,2020-03-11,0,0,,,0,0,2020-11-26
Angelina,2020-03-12,0,0,,,0,0,2020-11-26
Angelina,2020-03-13,0,0,,,0,0,2020-11-26
Angelina,2020-03-15,0,0,,,0,0,2020-11-26
Angelina,2020-03-16,0,0,,,0,0,2020-11-26
Angelina,2020-03-17,0,0,,,0,0,2020-11-26
Angelina,2020-03-18,0,0,,,0,0,2020-11-26
Angelina,2020-03-19,0,0,,,0,0,2020-11-26
Angelina,2020-03-20,0,0,,,0,0,2020-11-26
Angelina,2020-03-21,0,0,,,0,0,2020-11-26
Angelina,2020-03-22,0,0,,,0,0,2020-11-26
Angelina,2020-03-23,0,0,,,0,0,2020-11-26
Angelina,2020-03-24,0,0,,,0,0,2020-11-26
Angelina,2020-03-25,0,0,,,0,0,2020-11-26
Angelina,2020-03-26,1,1,,,0,0,2020-11-26
Angelina,2020-03-27,1,0,,,0,0,2020-11-26
Angelina,2020-03-28,1,0,,,0,0,2020-11-26
Angelina,2020-03-29,3,2,,,0,0,2020-11-26
Angelina,2020-03-30,3,0,,,0,0,2020-11-26
Angelina,2020-03-31,4,1,,,0,0,2020-11-26
Angelina,2020-04-01,5,1,,,0,0,2020-11-26
Angelina,2020-04-02,5,0,,,0,0,2020-11-26
Angelina,2020-04-03,8,3,,,0,0,2020-11-26
Angelina,2020-04-04,10,2,,,0,0,2020-11-26
Angelina,2020-04-05,10,0,,,0,0,2020-11-26
Angelina,2020-04-06,14,4,,,0,0,2020-11-26
Angelina,2020-04-07,14,0,,,0,0,2020-11-26
Angelina,2020-04-08,14,0,,,0,0,2020-11-26
Angelina,2020-04-09,15,1,,,0,0,2020-11-26
Angelina,2020-04-10,16,1,,,0,0,2020-11-26
Angelina,2020-04-11,16,0,,,0,0,2020-11-26
Angelina,2020-04-12,16,0,,,0,0,2020-11-26
Angelina,2020-04-13,16,0,,,1,1,2020-11-26
Angelina,2020-04-14,17,1,,,1,0,2020-11-26
Angelina,2020-04-15,17,0,,,1,0,2020-11-26
Angelina,2020-04-16,20,3,,,1,0,2020-11-26
Angelina,2020-04-17,23,3,,,1,0,2020-11-26
Angelina,2020-04-18,23,0,,,1,0,2020-11-26
Angelina,2020-04-19,23,0,,,1,0,2020-11-26
Angelina,2020-04-20,23,0,,,1,0,2020-11-26
Angelina,2020-04-21,27,4,282,,2,1,2020-11-26
Angelina,2020-04-22,30,3,311,29,2,0,2020-11-26
Angelina,2020-04-23,31,1,431,120,2,0,2020-11-26
Angelina,2020-04-24,33,2,434,3,2,0,2020-11-26
Angelina,2020-04-25,36,3,469,35,2,0,2020-11-26
Angelina,2020-04-26,36,0,468,-1,2,0,2020-11-26
Angelina,2020-04-27,36,0,544,76,2,0,2020-11-26
Angelina,2020-04-28,46,10,552,8,2,0,2020-11-26
Angelina,2020-04-29,49,3,626,74,2,0,2020-11-26
Angelina,2020-04-30,53,4,667,41,2,0,2020-11-26
Angelina,2020-05-01,54,1,666,-1,2,0,2020-11-26
Angelina,2020-05-02,55,1,717,51,2,0,2020-11-26
Angelina,2020-05-03,55,0,718,1,2,0,2020-11-26
Angelina,2020-05-04,55,0,722,4,2,0,2020-11-26
Angelina,2020-05-05,79,24,,,2,0,2020-11-26
Angelina,2020-05-06,86,7,792,70,2,0,2020-11-26
Angelina,2020-05-07,93,7,840,48,2,0,2020-11-26
Angelina,2020-05-08,100,7,897,57,3,1,2020-11-26
Angelina,2020-05-09,100,0,1039,142,3,0,2020-11-26
Angelina,2020-05-10,100,0,1130,91,3,0,2020-11-26
Angelina,2020-05-11,100,0,1134,4,3,0,2020-11-26
Angelina,2020-05-12,117,17,1185,51,3,0,2020-11-26
Angelina,2020-05-13,117,0,1209,24,3,0,2020-11-26
Angelina,2020-05-14,119,2,1244,35,3,0,2020-11-26
Angelina,2020-05-15,131,12,1296,52,4,1,2020-11-26
Angelina,2020-05-16,139,8,1381,85,4,0,2020-11-26
Angelina,2020-05-17,139,0,1386,5,4,0,2020-11-26
Angelina,2020-05-18,139,0,1471,85,4,0,2020-11-26
Angelina,2020-05-19,154,15,1543,72,4,0,2020-11-26
Angelina,2020-05-20,154,0,1571,28,4,0,2020-11-26
Angelina,2020-05-21,168,14,1618,47,5,1,2020-11-26
Angelina,2020-05-22,172,4,1632,14,5,0,2020-11-26
Angelina,2020-05-23,175,3,,,5,0,2020-11-26
Angelina,2020-05-24,175,0,1736,104,5,0,2020-11-26
Angelina,2020-05-25,175,0,1796,60,5,0,2020-11-26
Angelina,2020-05-26,175,0,1983,187,5,0,2020-11-26
Angelina,2020-05-27,193,18,2011,28,5,0,2020-11-26
Angelina,2020-05-28,201,8,2114,103,5,0,2020-11-26
Angelina,2020-05-29,203,2,2177,63,5,0,2020-11-26
Angelina,2020-05-30,205,2,2236,59,5,0,2020-11-26
Angelina,2020-05-31,205,0,2239,3,6,1,2020-11-26
Angelina,2020-06-01,205,0,2359,120,6,0,2020-11-26
Angelina,2020-06-02,215,10,2418,59,6,0,2020-11-26
Angelina,2020-06-03,232,17,2501,83,6,0,2020-11-26
Angelina,2020-06-04,232,0,2529,28,7,1,2020-11-26
Angelina,2020-06-05,232,0,2550,21,7,0,2020-11-26
Angelina,2020-06-06,237,5,2578,28,7,0,2020-11-26
Angelina,2020-06-07,237,0,2709,131,8,1,2020-11-26
Angelina,2020-06-08,237,0,2741,32,8,0,2020-11-26
Angelina,2020-06-09,237,0,2777,36,9,1,2020-11-26
Angelina,2020-06-10,281,44,,,9,0,2020-11-26
Angelina,2020-06-11,281,0,2819,42,9,0,2020-11-26
Angelina,2020-06-12,309,28,2815,-4,10,1,2020-11-26
Angelina,2020-06-13,309,0,2855,40,10,0,2020-11-26
Angelina,2020-06-14,309,0,2878,23,10,0,2020-11-26
Angelina,2020-06-15,309,0,2896,18,13,3,2020-11-26
Angelina,2020-06-16,331,22,3002,106,17,4,2020-11-26
Angelina,2020-06-17,352,21,3151,149,18,1,2020-11-26
Angelina,2020-06-18,352,0,3354,203,20,2,2020-11-26
Angelina,2020-06-19,366,14,3407,53,22,2,2020-11-26
Angelina,2020-06-20,380,14,3460,53,22,0,2020-11-26
Angelina,2020-06-21,380,0,3599,139,22,0,2020-11-26
Angelina,2020-06-22,380,0,3662,63,22,0,2020-11-26
Angelina,2020-06-23,415,35,3772,110,22,0,2020-11-26
Angelina,2020-06-24,426,11,3793,21,23,1,2020-11-26
Angelina,2020-06-25,445,19,3805,12,24,1,2020-11-26
Angelina,2020-06-26,464,19,3872,67,24,0,2020-11-26
Angelina,2020-06-27,464,0,4000,128,24,0,2020-11-26
Angelina,2020-06-28,464,0,4063,63,25,1,2020-11-26
Angelina,2020-06-29,464,0,4122,59,27,2,2020-11-26
Angelina,2020-06-30,476,12,4190,68,27,0,2020-11-26
Angelina,2020-07-01,507,31,4512,322,27,0,2020-11-26
Angelina,2020-07-02,519,12,4651,139,28,1,2020-11-26
Angelina,2020-07-03,541,22,4712,61,28,0,2020-11-26
Angelina,2020-07-04,541,0,4756,44,29,1,2020-11-26
Angelina,2020-07-05,541,0,4821,65,29,0,2020-11-26
Angelina,2020-07-06,541,0,4962,141,31,2,2020-11-26
Angelina,2020-07-07,610,69,4987,25,31,0,2020-11-26
Angelina,2020-07-08,610,0,5126,139,31,0,2020-11-26
Angelina,2020-07-09,645,35,5139,13,31,0,2020-11-26
Angelina,2020-07-10,683,38,5348,209,32,1,2020-11-26
Angelina,2020-07-11,743,60,5421,73,33,1,2020-11-26
Angelina,2020-07-12,743,0,5516,95,33,0,2020-11-26
Angelina,2020-07-13,743,0,5663,147,35,2,2020-11-26
Angelina,2020-07-14,834,91,5749,86,36,1,2020-11-26
Angelina,2020-07-15,834,0,5808,59,36,0,2020-11-26
Angelina,2020-07-16,940,106,5833,25,36,0,2020-11-26
Angelina,2020-07-17,1000,60,5980,147,36,0,2020-11-26
Angelina,2020-07-18,1000,0,6205,225,37,1,2020-11-26
Angelina,2020-07-19,1000,0,6294,89,37,0,2020-11-26
Angelina,2020-07-20,1000,0,6404,110,37,0,2020-11-26
Angelina,2020-07-21,1000,0,6531,127,39,2,2020-11-26
Angelina,2020-07-22,1234,234,6650,119,39,0,2020-11-26
Angelina,2020-07-23,1234,0,6815,165,40,1,2020-11-26
Angelina,2020-07-24,1383,149,7077,262,43,3,2020-11-26
Angelina,2020-07-25,1405,22,7223,146,43,0,2020-11-26
Angelina,2020-07-26,1405,0,7332,109,44,1,2020-11-26
Angelina,2020-07-27,1405,0,7430,98,44,0,2020-11-26
Angelina,2020-07-28,1487,82,7432,2,45,1,2020-11-26
Angelina,2020-07-29,1566,79,7624,192,45,0,2020-11-26
Angelina,2020-07-30,1606,40,8048,424,48,3,2020-11-26
Angelina,2020-07-31,1606,0,8698,650,50,2,2020-11-26
Angelina,2020-08-01,1647,41,8830,132,53,3,2020-11-26
Angelina,2020-08-02,1647,0,9092,262,54,1,2020-11-26
Angelina,2020-08-03,1647,0,9411,319,54,0,2020-11-26
Angelina,2020-08-04,1745,98,9525,114,55,1,2020-11-26
Angelina,2020-08-05,1755,10,9592,67,56,1,2020-11-26
Angelina,2020-08-06,1769,14,9736,144,58,2,2020-11-26
Angelina,2020-08-07,1796,27,10263,527,59,1,2020-11-26
Angelina,2020-08-08,1796,0,10574,311,59,0,2020-11-26
Angelina,2020-08-09,1796,0,10735,161,59,0,2020-11-26
Angelina,2020-08-10,1796,0,11233,498,62,3,2020-11-26
Angelina,2020-08-11,1828,32,11320,87,64,2,2020-11-26
Angelina,2020-08-12,1869,41,11403,83,64,0,2020-11-26
Angelina,2020-08-13,1869,0,11618,215,65,1,2020-11-26
Angelina,2020-08-14,1898,29,11698,80,66,1,2020-11-26
Angelina,2020-08-15,1906,8,11698,0,67,1,2020-11-26
Angelina,2020-08-16,1906,0,11885,187,67,0,2020-11-26
Angelina,2020-08-17,1906,0,12038,153,67,0,2020-11-26
Angelina,2020-08-18,1930,24,12112,74,68,1,2020-11-26
Angelina,2020-08-19,1930,0,12159,47,69,1,2020-11-26
Angelina,2020-08-20,1953,23,12276,117,69,0,2020-11-26
Angelina,2020-08-21,1953,0,12336,60,70,1,2020-11-26
Angelina,2020-08-22,1953,0,12396,60,72,2,2020-11-26
Angelina,2020-08-23,1964,11,12402,6,74,2,2020-11-26
Angelina,2020-08-24,1964,0,12465,63,74,0,2020-11-26
Angelina,2020-08-25,1968,4,12549,84,74,0,2020-11-26
Angelina,2020-08-26,1968,0,12644,95,74,0,2020-11-26
Angelina,2020-08-27,1968,0,12732,88,74,0,2020-11-26
Angelina,2020-08-28,2002,34,12928,196,75,1,2020-11-26
Angelina,2020-08-29,2002,0,12965,37,75,0,2020-11-26
Angelina,2020-08-30,2002,0,13030,65,75,0,2020-11-26
Angelina,2020-08-31,2005,3,13093,63,76,1,2020-11-26
Angelina,2020-09-01,2013,8,13143,50,76,0,2020-11-26
Angelina,2020-09-02,2013,0,13339,196,76,0,2020-11-26
Angelina,2020-09-03,2013,0,13374,35,76,0,2020-11-26
Angelina,2020-09-04,2013,0,13483,109,77,1,2020-11-26
Angelina,2020-09-05,2013,0,13531,48,77,0,2020-11-26
Angelina,2020-09-06,2013,0,13619,88,78,1,2020-11-26
Angelina,2020-09-07,2013,0,13658,39,78,0,2020-11-26
Angelina,2020-09-08,2013,0,13694,36,78,0,2020-11-26
Angelina,2020-09-09,2045,32,14270,576,78,0,2020-11-26
Angelina,2020-09-10,2045,0,14275,5,79,1,2020-11-26
Angelina,2020-09-11,2072,27,14390,115,79,0,2020-11-26
Angelina,2020-09-12,2072,0,14895,505,80,1,2020-11-26
Angelina,2020-09-13,2072,0,,,81,1,2020-11-26
Angelina,2020-09-14,2072,0,,,81,0,2020-11-26
Angelina,2020-09-15,2072,0,,,81,0,2020-11-26
Angelina,2020-09-16,2072,0,,,81,0,2020-11-26
Angelina,2020-09-17,2094,22,,,81,0,2020-11-26
Angelina,2020-09-18,2113,19,,,81,0,2020-11-26
Angelina,2020-09-19,2113,0,,,81,0,2020-11-26
Angelina,2020-09-20,2113,0,,,82,1,2020-11-26
Angelina,2020-09-21,2113,0,,,83,1,2020-11-26
Angelina,2020-09-22,2120,7,,,83,0,2020-11-26
Angelina,2020-09-23,2120,0,,,83,0,2020-11-26
Angelina,2020-09-24,2120,0,,,83,0,2020-11-26
Angelina,2020-09-25,2144,24,,,85,2,2020-11-26
Angelina,2020-09-26,2144,0,,,85,0,2020-11-26
Angelina,2020-09-27,2144,0,,,85,0,2020-11-26
Angelina,2020-09-28,2144,0,,,85,0,2020-11-26
Angelina,2020-09-29,2153,9,,,85,0,2020-11-26
Angelina,2020-09-30,2163,10,,,85,0,2020-11-26
Angelina,2020-10-01,2163,0,,,85,0,2020-11-26
Angelina,2020-10-02,2189,26,,,85,0,2020-11-26
Angelina,2020-10-03,2189,0,,,85,0,2020-11-26
Angelina,2020-10-04,2189,0,,,85,0,2020-11-26
Angelina,2020-10-05,2189,0,,,86,1,2020-11-26
Angelina,2020-10-06,2205,16,,,87,1,2020-11-26
Angelina,2020-10-07,2205,0,,,87,0,2020-11-26
Angelina,2020-10-08,2205,0,,,87,0,2020-11-26
Angelina,2020-10-09,2205,0,,,87,0,2020-11-26
Angelina,2020-10-10,2214,9,,,88,1,2020-11-26
Angelina,2020-10-11,2214,0,,,88,0,2020-11-26
Angelina,2020-10-12,2214,0,,,90,2,2020-11-26
Angelina,2020-10-13,2221,7,,,90,0,2020-11-26
Angelina,2020-10-14,2221,0,,,90,0,2020-11-26
Angelina,2020-10-15,2221,0,,,92,2,2020-11-26
Angelina,2020-10-16,2251,30,,,93,1,2020-11-26
Angelina,2020-10-17,2251,0,,,93,0,2020-11-26
Angelina,2020-10-18,2251,0,,,93,0,2020-11-26
Angelina,2020-10-19,2251,0,,,93,0,2020-11-26
Angelina,2020-10-20,2251,0,,,93,0,2020-11-26
Angelina,2020-10-21,2277,26,,,93,0,2020-11-26
Angelina,2020-10-22,2277,0,,,93,0,2020-11-26
Angelina,2020-10-23,2277,0,,,93,0,2020-11-26
Angelina,2020-10-24,2277,0,,,93,0,2020-11-26
Angelina,2020-10-25,2277,0,,,93,0,2020-11-26
Angelina,2020-10-26,2277,0,,,93,0,2020-11-26
Angelina,2020-10-27,2304,27,,,93,0,2020-11-26
Angelina,2020-10-28,2304,0,,,93,0,2020-11-26
Angelina,2020-10-29,2317,13,,,93,0,2020-11-26
Angelina,2020-10-30,2317,0,,,93,0,2020-11-26
Angelina,2020-10-31,2317,0,,,93,0,2020-11-26
Angelina,2020-11-01,2317,0,,,94,1,2020-11-26
Angelina,2020-11-02,2317,0,,,94,0,2020-11-26
Angelina,2020-11-03,2326,9,,,94,0,2020-11-26
Angelina,2020-11-04,2326,0,,,94,0,2020-11-26
Angelina,2020-11-05,2343,17,,,94,0,2020-11-26
Angelina,2020-11-06,2343,0,,,94,0,2020-11-26
Angelina,2020-11-07,2343,0,,,95,1,2020-11-26
Angelina,2020-11-08,2343,0,,,95,0,2020-11-26
Angelina,2020-11-09,2343,0,,,95,0,2020-11-26
Angelina,2020-11-10,2369,26,,,96,1,2020-11-26
Angelina,2020-11-11,2380,11,,,96,0,2020-11-26
Angelina,2020-11-12,2405,25,,,97,1,2020-11-26
Angelina,2020-11-13,2405,0,,,97,0,2020-11-26
Angelina,2020-11-14,2405,0,,,97,0,2020-11-26
Angelina,2020-11-15,2405,0,,,98,1,2020-11-26
Angelina,2020-11-16,2439,34,,,98,0,2020-11-26
Angelina,2020-11-17,2446,7,,,98,0,2020-11-26
Angelina,2020-11-18,2446,0,,,98,0,2020-11-26
Angelina,2020-11-19,2497,51,,,98,0,2020-11-26
Angelina,2020-11-20,2515,18,,,98,0,2020-11-26
Angelina,2020-11-21,2515,0,,,98,0,2020-11-26
Angelina,2020-11-22,2515,0,,,98,0,2020-11-26
Angelina,2020-11-23,2515,0,,,98,0,2020-11-26
Angelina,2020-11-24,2555,40,,,98,0,2020-11-26
Angelina,2020-11-25,2587,32,,,,,2020-11-26
Aransas,2020-03-04,0,,,,,,2020-11-26
Aransas,2020-03-05,0,0,,,,,2020-11-26
Aransas,2020-03-06,0,0,,,,,2020-11-26
Aransas,2020-03-09,0,0,,,0,0,2020-11-26
Aransas,2020-03-10,0,0,,,0,0,2020-11-26
Aransas,2020-03-11,0,0,,,0,0,2020-11-26
Aransas,2020-03-12,0,0,,,0,0,2020-11-26
Aransas,2020-03-13,0,0,,,0,0,2020-11-26
Aransas,2020-03-15,0,0,,,0,0,2020-11-26
Aransas,2020-03-16,0,0,,,0,0,2020-11-26
Aransas,2020-03-17,0,0,,,0,0,2020-11-26
Aransas,2020-03-18,0,0,,,0,0,2020-11-26
Aransas,2020-03-19,0,0,,,0,0,2020-11-26
Aransas,2020-03-20,0,0,,,0,0,2020-11-26
Aransas,2020-03-21,0,0,,,0,0,2020-11-26
Aransas,2020-03-22,0,0,,,0,0,2020-11-26
Aransas,2020-03-23,0,0,,,0,0,2020-11-26
Aransas,2020-03-24,0,0,,,0,0,2020-11-26
Aransas,2020-03-25,0,0,,,0,0,2020-11-26
Aransas,2020-03-26,0,0,,,0,0,2020-11-26
Aransas,2020-03-27,0,0,,,0,0,2020-11-26
Aransas,2020-03-28,0,0,,,0,0,2020-11-26
Aransas,2020-03-29,0,0,,,0,0,2020-11-26
Aransas,2020-03-30,0,0,,,0,0,2020-11-26
Aransas,2020-03-31,0,0,,,0,0,2020-11-26
Aransas,2020-04-01,0,0,,,0,0,2020-11-26
Aransas,2020-04-02,0,0,,,0,0,2020-11-26
Aransas,2020-04-03,0,0,,,0,0,2020-11-26
Aransas,2020-04-04,0,0,,,0,0,2020-11-26
Aransas,2020-04-05,1,1,,,0,0,2020-11-26
Aransas,2020-04-06,1,0,,,0,0,2020-11-26
Aransas,2020-04-07,1,0,,,0,0,2020-11-26
Aransas,2020-04-08,2,1,,,0,0,2020-11-26
Aransas,2020-04-09,2,0,,,0,0,2020-11-26
Aransas,2020-04-10,2,0,,,0,0,2020-11-26
Aransas,2020-04-11,2,0,,,0,0,2020-11-26
Aransas,2020-04-12,2,0,,,0,0,2020-11-26
Aransas,2020-04-13,2,0,,,0,0,2020-11-26
Aransas,2020-04-14,2,0,,,0,0,2020-11-26
Aransas,2020-04-15,2,0,,,0,0,2020-11-26
Aransas,2020-04-16,2,0,,,0,0,2020-11-26
Aransas,2020-04-17,2,0,,,0,0,2020-11-26
Aransas,2020-04-18,2,0,,,0,0,2020-11-26
Aransas,2020-04-19,2,0,,,0,0,2020-11-26
Aransas,2020-04-20,2,0,,,0,0,2020-11-26
Aransas,2020-04-21,2,0,16,,0,0,2020-11-26
Aransas,2020-04-22,2,0,17,1,0,0,2020-11-26
Aransas,2020-04-23,2,0,15,-2,0,0,2020-11-26
Aransas,2020-04-24,2,0,24,9,0,0,2020-11-26
Aransas,2020-04-25,2,0,27,3,0,0,2020-11-26
Aransas,2020-04-26,2,0,27,0,0,0,2020-11-26
Aransas,2020-04-27,2,0,27,0,0,0,2020-11-26
Aransas,2020-04-28,2,0,27,0,0,0,2020-11-26
Aransas,2020-04-29,2,0,28,1,0,0,2020-11-26
Aransas,2020-04-30,2,0,29,1,0,0,2020-11-26
Aransas,2020-05-01,2,0,29,0,0,0,2020-11-26
Aransas,2020-05-02,2,0,30,1,0,0,2020-11-26
Aransas,2020-05-03,2,0,30,0,0,0,2020-11-26
Aransas,2020-05-04,2,0,29,-1,0,0,2020-11-26
Aransas,2020-05-05,2,0,,,0,0,2020-11-26
Aransas,2020-05-06,2,0,31,2,0,0,2020-11-26
Aransas,2020-05-07,2,0,33,2,0,0,2020-11-26
Aransas,2020-05-08,2,0,36,3,0,0,2020-11-26
Aransas,2020-05-09,2,0,38,2,0,0,2020-11-26
Aransas,2020-05-10,2,0,39,1,0,0,2020-11-26
Aransas,2020-05-11,2,0,40,1,0,0,2020-11-26
Aransas,2020-05-12,2,0,43,3,0,0,2020-11-26
Aransas,2020-05-13,2,0,43,0,0,0,2020-11-26
Aransas,2020-05-14,3,1,50,7,0,0,2020-11-26
Aransas,2020-05-15,3,0,50,0,0,0,2020-11-26
Aransas,2020-05-16,3,0,51,1,0,0,2020-11-26
Aransas,2020-05-17,3,0,158,107,0,0,2020-11-26
Aransas,2020-05-18,3,0,197,39,0,0,2020-11-26
Aransas,2020-05-19,3,0,212,15,0,0,2020-11-26
Aransas,2020-05-20,4,1,214,2,0,0,2020-11-26
Aransas,2020-05-21,5,1,217,3,0,0,2020-11-26
Aransas,2020-05-22,5,0,221,4,0,0,2020-11-26
Aransas,2020-05-23,5,0,,,0,0,2020-11-26
Aransas,2020-05-24,5,0,227,6,0,0,2020-11-26
Aransas,2020-05-25,5,0,230,3,0,0,2020-11-26
Aransas,2020-05-26,5,0,231,1,0,0,2020-11-26
Aransas,2020-05-27,5,0,233,2,0,0,2020-11-26
Aransas,2020-05-28,5,0,236,3,0,0,2020-11-26
Aransas,2020-05-29,5,0,243,7,0,0,2020-11-26
Aransas,2020-05-30,5,0,243,0,0,0,2020-11-26
Aransas,2020-05-31,5,0,243,0,0,0,2020-11-26
Aransas,2020-06-01,5,0,261,18,0,0,2020-11-26
Aransas,2020-06-02,5,0,266,5,0,0,2020-11-26
Aransas,2020-06-03,5,0,271,5,0,0,2020-11-26
Aransas,2020-06-04,5,0,275,4,0,0,2020-11-26
Aransas,2020-06-05,5,0,276,1,0,0,2020-11-26
Aransas,2020-06-06,5,0,283,7,0,0,2020-11-26
Aransas,2020-06-07,5,0,292,9,0,0,2020-11-26
Aransas,2020-06-08,5,0,290,-2,0,0,2020-11-26
Aransas,2020-06-09,5,0,298,8,0,0,2020-11-26
Aransas,2020-06-10,5,0,,,0,0,2020-11-26
Aransas,2020-06-11,5,0,300,2,0,0,2020-11-26
Aransas,2020-06-12,6,1,305,5,0,0,2020-11-26
Aransas,2020-06-13,6,0,310,5,0,0,2020-11-26
Aransas,2020-06-14,6,0,315,5,0,0,2020-11-26
Aransas,2020-06-15,6,0,316,1,0,0,2020-11-26
Aransas,2020-06-16,7,1,317,1,0,0,2020-11-26
Aransas,2020-06-17,7,0,318,1,0,0,2020-11-26
Aransas,2020-06-18,7,0,324,6,0,0,2020-11-26
Aransas,2020-06-19,7,0,331,7,0,0,2020-11-26
Aransas,2020-06-20,7,0,335,4,0,0,2020-11-26
Aransas,2020-06-21,7,0,337,2,0,0,2020-11-26
Aransas,2020-06-22,7,0,342,5,0,0,2020-11-26
Aransas,2020-06-23,10,3,356,14,0,0,2020-11-26
Aransas,2020-06-24,10,0,356,0,0,0,2020-11-26
Aransas,2020-06-25,10,0,356,0,0,0,2020-11-26
Aransas,2020-06-26,12,2,360,4,0,0,2020-11-26
Aransas,2020-06-27,16,4,364,4,0,0,2020-11-26
